# NIRISS distortion coefficient file

# Aperture: NIS_CEN
# Filter/Pupil: CLEAR/F150W
# Generated 2022-05-05T23:20:14.199 utc
# by tsohn
# 
AperName , siaf_index , exponent_x , exponent_y ,          Sci2IdlX ,          Sci2IdlY ,          Idl2SciX ,          Idl2SciY
 NIS_CEN ,          0 ,          0 ,          0 ,               0.0 ,               0.0 ,               0.0 ,               0.0
 NIS_CEN ,         10 ,          1 ,          0 ,    0.065324254028 , -0.00029946015481 ,      15.308186136 ,    0.069871045863
 NIS_CEN ,         11 ,          0 ,          1 ,  1.5058363507e-21 ,    0.065814937584 , -9.6373526443e-19 ,      15.194589313
 NIS_CEN ,         20 ,          2 ,          0 , -1.7083833429e-08 ,  5.6197596354e-08 ,  6.0862031033e-05 , -0.00020018307403
 NIS_CEN ,         21 ,          1 ,          1 ,  1.1016773619e-08 , -3.2584152155e-08 , -4.0078904507e-05 ,  0.00011208181103
 NIS_CEN ,         22 ,          0 ,          2 , -7.5599856304e-10 ,   6.826992809e-08 ,  2.2647272728e-06 , -0.00025313897788
 NIS_CEN ,         30 ,          3 ,          0 , -1.2608447518e-11 ,  1.5070637916e-12 ,  6.9612559913e-07 ,  -7.858306482e-08
 NIS_CEN ,         31 ,          2 ,          1 , -9.0572145968e-12 , -1.6269513768e-11 ,  4.9554508445e-07 ,  8.5820259707e-07
 NIS_CEN ,         32 ,          1 ,          2 , -9.5108876015e-12 , -7.9191549007e-12 ,  4.7519407648e-07 ,  5.0115960286e-07
 NIS_CEN ,         33 ,          0 ,          3 , -4.7544601824e-12 , -1.0222646202e-10 ,  2.5190498134e-07 ,  5.3638177941e-06
 NIS_CEN ,         40 ,          4 ,          0 , -2.8253423495e-15 , -3.8458837089e-16 ,   2.427562465e-09 ,  3.2035274246e-10
 NIS_CEN ,         41 ,          3 ,          1 ,  2.4379566319e-15 , -2.3037891845e-15 ,  -2.315823743e-09 ,  2.1850794198e-09
 NIS_CEN ,         42 ,          2 ,          2 ,  -3.015054153e-15 , -2.7188225555e-14 ,  2.9566842675e-09 ,  2.2369575581e-08
 NIS_CEN ,         43 ,          1 ,          3 , -2.0586547132e-14 ,  1.1871491244e-14 ,   1.718217979e-08 , -9.1218254834e-09
 NIS_CEN ,         44 ,          0 ,          4 ,  9.6282229723e-16 , -3.9661526791e-14 , -7.4629620756e-10 ,   3.424164376e-08
 NIS_CEN ,         50 ,          5 ,          0 ,  1.0134370635e-18 , -1.6609420259e-18 , -1.3034795395e-11 ,  2.0801892117e-11
 NIS_CEN ,         51 ,          4 ,          1 ,   2.602901056e-18 ,  2.6238531415e-20 , -3.2508796989e-11 , -9.8589251849e-13
 NIS_CEN ,         52 ,          3 ,          2 , -1.3938501382e-17 ,  5.9235720614e-18 ,  1.7616598724e-10 , -7.3333411101e-11
 NIS_CEN ,         53 ,          2 ,          3 ,  9.5536213663e-18 ,  2.4140733771e-18 , -1.2033769504e-10 , -3.3103369497e-11
 NIS_CEN ,         54 ,          1 ,          4 ,  4.4471618224e-18 , -1.2344473054e-18 ,  -5.602156015e-11 ,  8.3465598497e-12
 NIS_CEN ,         55 ,          0 ,          5 ,  1.1008926172e-18 ,  3.9769800618e-17 , -1.3183850335e-11 , -4.9212971279e-10
