Reference:  34 apertures in PRDOPSSOC-068 (index 0 in table below)
Comparison: 34 apertures in pre_delivery (index 1 in table below)

       AperName , siaf0_dx_mean , siaf0_dy_mean , siaf1_dx_mean , siaf1_dy_mean , difference_dx_mean , difference_dy_mean
  FGS1_FULL_OSS ,      0.029831 ,      0.044007 ,      0.029831 ,      0.044007 ,           0.000000 ,           0.000000
      FGS1_FULL ,      0.029797 ,      0.044000 ,      0.029797 ,      0.044000 ,           0.000000 ,           0.000000
  FGS2_FULL_OSS ,      0.022868 ,      0.059005 ,      0.022868 ,      0.059005 ,           0.000000 ,           0.000000
      FGS2_FULL ,      0.022903 ,      0.059000 ,      0.022903 ,      0.059000 ,           0.000000 ,           0.000000
  FGS1_SUB128LL ,      0.003148 ,      0.005098 ,      0.003148 ,      0.005098 ,           0.000000 ,           0.000000
FGS1_SUB128DIAG ,      0.001143 ,      0.002164 ,      0.001143 ,      0.002164 ,           0.000000 ,           0.000000
FGS1_SUB128CNTR ,      0.001876 ,      0.002960 ,      0.001876 ,      0.002960 ,           0.000000 ,           0.000000
   FGS1_SUB32LL ,      0.000783 ,      0.001272 ,      0.000783 ,      0.001272 ,           0.000000 ,           0.000000
 FGS1_SUB32DIAG ,      0.000286 ,      0.000541 ,      0.000286 ,      0.000541 ,           0.000000 ,           0.000000
 FGS1_SUB32CNTR ,      0.000469 ,      0.000742 ,      0.000469 ,      0.000742 ,           0.000000 ,           0.000000
    FGS1_SUB8LL ,      0.000201 ,      0.000328 ,      0.000201 ,      0.000328 ,           0.000000 ,           0.000000
  FGS1_SUB8DIAG ,      0.000071 ,      0.000137 ,      0.000071 ,      0.000137 ,           0.000000 ,           0.000000
  FGS1_SUB8CNTR ,      0.000118 ,      0.000189 ,      0.000118 ,      0.000189 ,           0.000000 ,           0.000000
  FGS2_SUB128LL ,      0.002924 ,      0.006661 ,      0.002924 ,      0.006661 ,           0.000000 ,           0.000000
FGS2_SUB128DIAG ,      0.002384 ,      0.004153 ,      0.002384 ,      0.004153 ,           0.000000 ,           0.000000
FGS2_SUB128CNTR ,      0.001354 ,      0.003551 ,      0.001354 ,      0.003551 ,           0.000000 ,           0.000000
   FGS2_SUB32LL ,      0.000725 ,      0.001655 ,      0.000725 ,      0.001655 ,           0.000000 ,           0.000000
 FGS2_SUB32DIAG ,      0.000597 ,      0.001039 ,      0.000597 ,      0.001039 ,           0.000000 ,           0.000000
 FGS2_SUB32CNTR ,      0.000338 ,      0.000889 ,      0.000338 ,      0.000889 ,           0.000000 ,           0.000000
    FGS2_SUB8LL ,      0.000186 ,      0.000423 ,      0.000186 ,      0.000423 ,           0.000000 ,           0.000000
  FGS2_SUB8DIAG ,      0.000150 ,      0.000261 ,      0.000150 ,      0.000261 ,           0.000000 ,           0.000000
  FGS2_SUB8CNTR ,      0.000085 ,      0.000227 ,      0.000085 ,      0.000227 ,           0.000000 ,           0.000000
   FGS1_FP1MIMF ,      0.029797 ,      0.044059 ,      0.029797 ,      0.044059 ,           0.000000 ,           0.000000
   FGS1_FP2MIMF ,      0.049022 ,      0.055106 ,      0.049022 ,      0.055106 ,           0.000000 ,           0.000000
   FGS1_FP3MIMF ,      0.042598 ,      0.069678 ,      0.042598 ,      0.069678 ,           0.000000 ,           0.000000
   FGS1_FP4MIMF ,      0.055577 ,      0.061908 ,      0.055577 ,      0.061908 ,           0.000000 ,           0.000000
   FGS1_FP5MIMF ,      0.038017 ,      0.087374 ,      0.038017 ,      0.087374 ,           0.000000 ,           0.000000
   FGS2_FP1MIMF ,      0.022995 ,      0.059000 ,      0.022995 ,      0.059000 ,           0.000000 ,           0.000000
   FGS2_FP2MIMF ,      0.038238 ,      0.080137 ,      0.038238 ,      0.080137 ,           0.000000 ,           0.000000
   FGS2_FP3MIMF ,      0.022481 ,      0.134820 ,      0.022481 ,      0.134820 ,           0.000000 ,           0.000000
   FGS2_FP4MIMF ,      0.028763 ,      0.074987 ,      0.028763 ,      0.074987 ,           0.000000 ,           0.000000
   FGS2_FP5MIMF ,      0.050455 ,      0.095696 ,      0.050455 ,      0.095696 ,           0.000000 ,           0.000000
