Reference:  320 apertures in PRDOPSSOC-045 (index 0 in table below)
Comparison: 320 apertures in pre-delivery (index 1 in table below)

                  AperName , siaf0_dx_mean , siaf0_dy_mean , siaf1_dx_mean , siaf1_dy_mean , difference_dx_mean , difference_dy_mean
            NRCA1_FULL_OSS ,      0.021213 ,      0.018763 ,      0.006821 ,      0.020904 ,          -0.014392 ,           0.002142
            NRCA2_FULL_OSS ,      0.027538 ,      0.021597 ,      0.008240 ,      0.009175 ,          -0.019297 ,          -0.012423
            NRCA3_FULL_OSS ,      0.020884 ,      0.016138 ,      0.022124 ,      0.020938 ,           0.001240 ,           0.004800
            NRCA4_FULL_OSS ,      0.027128 ,      0.015822 ,      0.036263 ,      0.023468 ,           0.009135 ,           0.007646
            NRCA5_FULL_OSS ,      0.010408 ,      0.008699 ,      0.015459 ,      0.018852 ,           0.005051 ,           0.010153
            NRCB1_FULL_OSS ,      0.028032 ,      0.022079 ,      0.026528 ,      0.025831 ,          -0.001505 ,           0.003752
            NRCB2_FULL_OSS ,      0.020684 ,      0.020530 ,      0.029325 ,      0.079178 ,           0.008641 ,           0.058648
            NRCB3_FULL_OSS ,      0.027579 ,      0.016205 ,      0.114024 ,      0.070726 ,           0.086446 ,           0.054521
            NRCB4_FULL_OSS ,      0.021575 ,      0.016809 ,      0.118391 ,      0.098515 ,           0.096816 ,           0.081706
            NRCB5_FULL_OSS ,      0.010371 ,      0.009079 ,      0.008020 ,      0.006902 ,          -0.002351 ,          -0.002177
                NRCA1_FULL ,      0.021202 ,      0.018765 ,      0.006821 ,      0.020906 ,          -0.014381 ,           0.002141
                NRCA2_FULL ,      0.027548 ,      0.021601 ,      0.008241 ,      0.009173 ,          -0.019307 ,          -0.012428
                NRCA3_FULL ,      0.020895 ,      0.016141 ,      0.022138 ,      0.020938 ,           0.001243 ,           0.004797
                NRCA4_FULL ,      0.027139 ,      0.015829 ,      0.036264 ,      0.023469 ,           0.009125 ,           0.007640
                NRCA5_FULL ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
                NRCB1_FULL ,      0.028042 ,      0.022081 ,      0.026529 ,      0.025833 ,          -0.001513 ,           0.003751
                NRCB2_FULL ,      0.020695 ,      0.020529 ,      0.029362 ,      0.079178 ,           0.008668 ,           0.058649
                NRCB3_FULL ,      0.027587 ,      0.016212 ,      0.114026 ,      0.070727 ,           0.086439 ,           0.054515
                NRCB4_FULL ,      0.021562 ,      0.016805 ,      0.118332 ,      0.098518 ,           0.096770 ,           0.081712
                NRCB5_FULL ,      0.010370 ,      0.009083 ,      0.008020 ,      0.006901 ,          -0.002350 ,          -0.002182
              NRCA1_SUB160 ,      0.004287 ,      0.027961 ,      0.011872 ,      0.013682 ,           0.007585 ,          -0.014279
              NRCA2_SUB160 ,      0.003070 ,      0.021367 ,      0.014359 ,      0.037363 ,           0.011289 ,           0.015996
              NRCA3_SUB160 ,      0.007114 ,      0.024126 ,      0.026733 ,      0.035067 ,           0.019619 ,           0.010941
              NRCA4_SUB160 ,      0.009348 ,      0.018765 ,      0.045344 ,      0.021296 ,           0.035997 ,           0.002531
              NRCA5_SUB160 ,      0.001686 ,      0.006675 ,      0.000769 ,      0.001207 ,          -0.000917 ,          -0.005468
              NRCA1_SUB320 ,      0.004075 ,      0.029727 ,      0.009012 ,      0.013304 ,           0.004936 ,          -0.016423
              NRCA2_SUB320 ,      0.002420 ,      0.019465 ,      0.012603 ,      0.032589 ,           0.010183 ,           0.013124
              NRCA3_SUB320 ,      0.006705 ,      0.023517 ,      0.025100 ,      0.033332 ,           0.018396 ,           0.009815
              NRCA4_SUB320 ,      0.011468 ,      0.015974 ,      0.041896 ,      0.020049 ,           0.030428 ,           0.004075
              NRCA5_SUB320 ,      0.002436 ,      0.006428 ,      0.001540 ,      0.002421 ,          -0.000896 ,          -0.004006
              NRCA1_SUB640 ,      0.005432 ,      0.031727 ,      0.005865 ,      0.012413 ,           0.000433 ,          -0.019314
              NRCA2_SUB640 ,      0.006800 ,      0.014559 ,      0.009448 ,      0.024204 ,           0.002648 ,           0.009645
              NRCA3_SUB640 ,      0.004834 ,      0.020414 ,      0.021265 ,      0.028843 ,           0.016430 ,           0.008429
              NRCA4_SUB640 ,      0.016185 ,      0.010536 ,      0.034987 ,      0.017632 ,           0.018802 ,           0.007096
              NRCA5_SUB640 ,      0.004140 ,      0.007228 ,      0.003096 ,      0.004899 ,          -0.001044 ,          -0.002329
              NRCB1_SUB160 ,      0.005195 ,      0.019917 ,      0.029591 ,      0.062679 ,           0.024396 ,           0.042762
              NRCB2_SUB160 ,      0.006911 ,      0.027054 ,      0.019669 ,      0.063297 ,           0.012758 ,           0.036243
              NRCB3_SUB160 ,      0.012475 ,      0.016771 ,      0.136572 ,      0.090535 ,           0.124097 ,           0.073764
              NRCB4_SUB160 ,      0.010137 ,      0.022899 ,      0.136592 ,      0.216046 ,           0.126455 ,           0.193147
              NRCB5_SUB160 ,      0.003088 ,      0.005613 ,      0.000558 ,      0.000505 ,          -0.002530 ,          -0.005108
              NRCB1_SUB320 ,      0.003311 ,      0.017903 ,      0.026091 ,      0.055817 ,           0.022780 ,           0.037915
              NRCB2_SUB320 ,      0.006337 ,      0.029241 ,      0.017081 ,      0.061810 ,           0.010744 ,           0.032570
              NRCB3_SUB320 ,      0.014724 ,      0.013779 ,      0.127751 ,      0.085872 ,           0.113027 ,           0.072093
              NRCB4_SUB320 ,      0.009815 ,      0.022442 ,      0.128890 ,      0.198397 ,           0.119075 ,           0.175955
              NRCB5_SUB320 ,      0.003311 ,      0.005562 ,      0.000987 ,      0.000944 ,          -0.002324 ,          -0.004618
              NRCB1_SUB640 ,      0.006781 ,      0.013144 ,      0.018327 ,      0.042300 ,           0.011545 ,           0.029156
              NRCB2_SUB640 ,      0.006744 ,      0.032134 ,      0.011527 ,      0.055970 ,           0.004784 ,           0.023835
              NRCB3_SUB640 ,      0.019486 ,      0.008553 ,      0.108016 ,      0.074699 ,           0.088530 ,           0.066146
              NRCB4_SUB640 ,      0.007321 ,      0.019621 ,      0.109998 ,      0.164339 ,           0.102677 ,           0.144719
              NRCB5_SUB640 ,      0.004751 ,      0.007103 ,      0.001900 ,      0.001879 ,          -0.002851 ,          -0.005223
     NRCA5_GRISM256_F322W2 ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
     NRCA5_GRISM128_F322W2 ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
      NRCA5_GRISM64_F322W2 ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
      NRCA5_GRISM256_F277W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
      NRCA5_GRISM128_F277W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
       NRCA5_GRISM64_F277W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
      NRCA5_GRISM256_F356W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
      NRCA5_GRISM128_F356W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
       NRCA5_GRISM64_F356W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
      NRCA5_GRISM256_F444W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
      NRCA5_GRISM128_F444W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
       NRCA5_GRISM64_F444W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
        NRCA5_GRISM_F322W2 ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
         NRCA5_GRISM_F277W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
         NRCA5_GRISM_F356W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
         NRCA5_GRISM_F444W ,      0.010405 ,      0.008701 ,      0.015477 ,      0.018856 ,           0.005071 ,           0.010155
             NRCA1_GRISMTS ,      0.015804 ,      0.013283 ,      0.006843 ,      0.036999 ,          -0.008960 ,           0.023716
          NRCA1_GRISMTS256 ,      0.016451 ,      0.021482 ,      0.006753 ,      0.054878 ,          -0.009698 ,           0.033396
          NRCA1_GRISMTS128 ,      0.016250 ,      0.022710 ,      0.006809 ,      0.055541 ,          -0.009440 ,           0.032831
           NRCA1_GRISMTS64 ,      0.016223 ,      0.023088 ,      0.006821 ,      0.055762 ,          -0.009402 ,           0.032675
             NRCA3_GRISMTS ,      0.020895 ,      0.016141 ,      0.022138 ,      0.020938 ,           0.001243 ,           0.004797
          NRCA3_GRISMTS256 ,      0.020895 ,      0.016141 ,      0.022138 ,      0.020938 ,           0.001243 ,           0.004797
          NRCA3_GRISMTS128 ,      0.020134 ,      0.015693 ,      0.022272 ,      0.020587 ,           0.002138 ,           0.004894
           NRCA3_GRISMTS64 ,      0.019935 ,      0.015564 ,      0.022310 ,      0.020519 ,           0.002375 ,           0.004955
         NRCA5_TAGRISMTS32 ,      0.004828 ,      0.000487 ,      0.001778 ,      0.017774 ,          -0.003050 ,           0.017287
   NRCA5_TAGRISMTS32_F405N ,      0.004828 ,      0.000487 ,      0.001778 ,      0.017774 ,          -0.003050 ,           0.017287
NRCA5_TAGRISMTS_SCI_F322W2 ,      0.014098 ,      0.007792 ,      0.015146 ,      0.041811 ,           0.001049 ,           0.034019
 NRCA5_TAGRISMTS_SCI_F444W ,      0.003174 ,      0.003593 ,      0.002602 ,      0.000854 ,          -0.000572 ,          -0.002739
     NRCB5_GRISM256_F322W2 ,      0.008720 ,      0.011845 ,      0.074866 ,      0.044805 ,           0.066146 ,           0.032960
     NRCB5_GRISM128_F322W2 ,      0.010201 ,      0.017298 ,      0.093212 ,      0.052035 ,           0.083011 ,           0.034737
      NRCB5_GRISM64_F322W2 ,      0.011440 ,      0.022833 ,      0.103648 ,      0.055499 ,           0.092208 ,           0.032665
          NRCB2_GRISMTS256 ,      0.020695 ,      0.020529 ,      0.029362 ,      0.079178 ,           0.008668 ,           0.058649
          NRCB2_GRISMTS128 ,      0.020110 ,      0.021390 ,      0.029443 ,      0.076814 ,           0.009333 ,           0.055424
           NRCB2_GRISMTS64 ,      0.019920 ,      0.021696 ,      0.029561 ,      0.076088 ,           0.009641 ,           0.054392
          NRCB4_GRISMTS256 ,      0.021006 ,      0.021625 ,      0.118332 ,      0.132798 ,           0.097325 ,           0.111173
          NRCB4_GRISMTS128 ,      0.022802 ,      0.023227 ,      0.118403 ,      0.139906 ,           0.095600 ,           0.116679
           NRCB4_GRISMTS64 ,      0.023328 ,      0.023663 ,      0.118419 ,      0.141981 ,           0.095091 ,           0.118318
              NRCA3_DHSPIL ,      0.020895 ,      0.016141 ,      0.022138 ,      0.020938 ,           0.001243 ,           0.004797
        NRCA3_DHSPIL_SUB96 ,      0.020795 ,      0.002264 ,      0.002233 ,      0.004624 ,          -0.018562 ,           0.002360
       NRCA3_DHSPIL_WEDGES ,      0.020895 ,      0.016141 ,      0.022138 ,      0.020938 ,           0.001243 ,           0.004797
                 NRCA3_FP1 ,      0.020895 ,      0.016141 ,      0.022138 ,      0.020938 ,           0.001243 ,           0.004797
            NRCA3_FP1_SUB8 ,      0.003289 ,      0.015001 ,      0.018029 ,      0.022271 ,           0.014740 ,           0.007270
           NRCA3_FP1_SUB64 ,      0.003290 ,      0.014993 ,      0.018024 ,      0.022272 ,           0.014734 ,           0.007279
             NRCA3_FP2MIMF ,      0.020895 ,      0.016141 ,      0.022138 ,      0.020938 ,           0.001243 ,           0.004797
             NRCA1_FP3MIMF ,      0.021202 ,      0.018765 ,      0.006821 ,      0.020906 ,          -0.014381 ,           0.002141
             NRCA2_FP4MIMF ,      0.027548 ,      0.021601 ,      0.008241 ,      0.009173 ,          -0.019307 ,          -0.012428
             NRCA4_FP5MIMF ,      0.027139 ,      0.015829 ,      0.036264 ,      0.023469 ,           0.009125 ,           0.007640
              NRCB4_DHSPIL ,      0.021562 ,      0.016805 ,      0.118332 ,      0.098518 ,           0.096770 ,           0.081712
        NRCB4_DHSPIL_SUB96 ,      0.021737 ,      0.005874 ,      0.006308 ,      0.014939 ,          -0.015429 ,           0.009065
       NRCB4_DHSPIL_WEDGES ,      0.021562 ,      0.016805 ,      0.118332 ,      0.098518 ,           0.096770 ,           0.081712
                 NRCB4_FP1 ,      0.021562 ,      0.016805 ,      0.118332 ,      0.098518 ,           0.096770 ,           0.081712
            NRCB4_FP1_SUB8 ,      0.009192 ,      0.022069 ,      0.122928 ,      0.183026 ,           0.113736 ,           0.160957
           NRCB4_FP1_SUB64 ,      0.009187 ,      0.022059 ,      0.122900 ,      0.183035 ,           0.113713 ,           0.160976
             NRCB4_FP2MIMF ,      0.021562 ,      0.016805 ,      0.118332 ,      0.098518 ,           0.096770 ,           0.081712
             NRCB2_FP3MIMF ,      0.020695 ,      0.020529 ,      0.029362 ,      0.079178 ,           0.008668 ,           0.058649
             NRCB1_FP4MIMF ,      0.028042 ,      0.022081 ,      0.026529 ,      0.025833 ,          -0.001513 ,           0.003751
             NRCB3_FP5MIMF ,      0.027587 ,      0.016212 ,      0.114026 ,      0.070727 ,           0.086439 ,           0.054515
              NRCA3_SUB64P ,      0.002926 ,      0.008516 ,      0.024041 ,      0.032103 ,           0.021115 ,           0.023587
             NRCA3_SUB160P ,      0.030933 ,      0.027982 ,      0.047502 ,      0.059293 ,           0.016569 ,           0.031310
             NRCA3_SUB400P ,      0.037180 ,      0.030850 ,      0.040021 ,      0.050029 ,           0.002841 ,           0.019180
              NRCA5_SUB64P ,      0.000770 ,      0.001480 ,      0.001481 ,      0.008864 ,           0.000711 ,           0.007384
             NRCA5_SUB160P ,      0.016016 ,      0.013029 ,      0.040718 ,      0.068947 ,           0.024702 ,           0.055918
             NRCA5_SUB400P ,      0.015948 ,      0.010723 ,      0.032940 ,      0.055477 ,           0.016991 ,           0.044754
              NRCB1_SUB64P ,      0.039869 ,      0.005042 ,      0.078087 ,      0.003300 ,           0.038219 ,          -0.001742
             NRCB1_SUB160P ,      0.042302 ,      0.006758 ,      0.072994 ,      0.001916 ,           0.030692 ,          -0.004842
             NRCB1_SUB400P ,      0.046933 ,      0.010459 ,      0.059918 ,      0.004728 ,           0.012985 ,          -0.005730
              NRCB5_SUB64P ,      0.012689 ,      0.000990 ,      0.007273 ,      0.001836 ,          -0.005416 ,           0.000846
             NRCB5_SUB160P ,      0.015024 ,      0.001946 ,      0.006488 ,      0.002510 ,          -0.008536 ,           0.000564
             NRCB5_SUB400P ,      0.018463 ,      0.005920 ,      0.004620 ,      0.003678 ,          -0.013843 ,          -0.002243
               NRCB1_FULLP ,      0.028042 ,      0.022081 ,      0.026529 ,      0.025833 ,          -0.001513 ,           0.003751
